name,url_slug,url,img_url,pdf_url,website,tags,meal_type,address,latitude,longitude
Ootoya - Chelsea,ootoya-chelsea,https://www.nyctourism.com/restaurant-week/ootoya-chelsea,http://images.ctfassets.net/1aemqu6a6t65/Q75EGjhdUvS5dUiq1p4vL/230656bdeb65a997c5aa2a2b998b7ec7/Ootoya-Manhattan-NYC-Photo-Courtesy-American-Ootoya-Inc-_1.jpg,https://assets.ctfassets.net/1aemqu6a6t65/7u9MGseHDImgNRfEWLTYyC/a80d407bc5c05fa58d2c5cf48716980d/Restaurant_Week_Menu_CH_US_2023_Summer__Lunch_.pdf,https://ootoya.us,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"8 W. 18th St.,Manhattan,10011,NY",40.7387488,-73.9927793
Pomp & Circumstance,pomp-circumstance,https://www.nyctourism.com/restaurant-week/pomp-circumstance,http://images.ctfassets.net/1aemqu6a6t65/3fJtfuz7wDgkdYfgB24F19/3b5a5bfc8190a9b64d8322343c518996/rw-to-go_pomp__circumstance,https://assets.ctfassets.net/1aemqu6a6t65/7suAl3lX586bUAESwysO8M/48145328a5fe38c102d289bb5d709b7a/Restaurant_Week_2023.pdf,https://pandcdining.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Mediterranean; Vegetarian Options; Gluten-Free; $$$; Outdoor Dining,Dinner_Price_45,"577 Lorimer St.,Brooklyn,11211,NY",40.7142586,-73.9496365
Tarallucci e Vino - Upper West Side,tarallucci-e-vino-upper-west-side,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-upper-west-side,http://images.ctfassets.net/1aemqu6a6t65/5Z2vLlRFWjtFFWDy5Wo11j/dde762d44d225b99e0e935d447043310/rw-to-go_tarallucci-e-vino-upper-west-side_1bcb4c6a-5056-a36f-2396e5c2fa527683-1bcb4b065056a36_1bcb4cbf-5056-a36f-2389d5f0bf21b0,https://assets.ctfassets.net/1aemqu6a6t65/RqVYb0b67wZS3cZME52F9/2e9dfc44e89f9a6bf942fb18a9c7837e/PDFsam_merge.pdf,https://www.taralluccievino.net/upper-west-side-location,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"475 Columbus Ave.,Manhattan,10024,NY",40.7843419,-73.9734658
Tarallucci e Vino - NoMad,tarallucci-e-vino-nomad,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-nomad,http://images.ctfassets.net/1aemqu6a6t65/65VVdZ22VBLxVerv4Njuis/32312c831be48965776937f5a6efec75/img_7096,https://assets.ctfassets.net/1aemqu6a6t65/30nN1J13Zw2GcaRIR1bcaa/e8ef8aba42c72bbefad8c2743cde4024/PDFsam_merge.pdf,https://www.taralluccievino.net/nomad,Restaurants; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Bar; Live Music; Wine; DJs; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60,"44 E. 28th St.,Manhattan,10016,NY",40.7433821,-73.9846389
Tarallucci e Vino - Union Square,tarallucci-e-vino-union-square,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-union-square,http://images.ctfassets.net/1aemqu6a6t65/3ksEyHOQnd6rWLV5BpTLpa/1cb43a3382cdfa5421e6ab80ac506858/rw-to-go_tarallucci-e-vino-union-square_839009f0-5056-a36f-230376c6cac56abe-839006f55056a36_83900a63-5056-a36f-23d81d22f2125138,https://assets.ctfassets.net/1aemqu6a6t65/5EAWdpfLlFASP7K59MMbhJ/be374adbed169b53ecbce3228e84fe8b/PDFsam_merge.pdf,https://www.taralluccievino.net/union-square-location,Restaurants; Union Square; Manhattan; New York City; Mastercard Offer; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Bar; Live Music; Wine; DJs; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60,"15 E. 18th St.,Manhattan,10003,NY",40.7382144,-73.9906077
Glass House Tavern,glass-house-tavern,https://www.nyctourism.com/restaurant-week/glass-house-tavern,http://images.ctfassets.net/1aemqu6a6t65/CFthu5oJn4SsgTjU7GIxr/535a510f6702cdebcd6d5e0654452619/glass-house-tavern-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/1pUaqNWV2S77ar6JioARRq/591a8d7ee91cda019ba46886e8ac42d2/Website_Restaurant_Week_Dinner_Summer_2023.pdf,https://glasshousetavern.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; American (New); Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"252 W. 47th St.,Manhattan,10036,NY",40.759833,-73.986698
Maizal,maizal,https://www.nyctourism.com/restaurant-week/maizal,http://images.ctfassets.net/1aemqu6a6t65/67xn9tVH41zVolVJcaRVvP/f09398d08d580beb08950fd52e231764/maizal-courtesy-maizal,https://assets.ctfassets.net/1aemqu6a6t65/lMaobQFRPFabxmWUO4ajX/c9598cca55dc5b2728bbf591283ab119/Restaurant_Week_.pdf,https://www.maizalrestaurant.com,Restaurants; Rosebank; Staten Island; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; LGBTQ+ Owned; Woman Owned; Latino Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Outdoor Dining,Dinner_Price_30; Sunday_Dinner_30,"990 Bay St.,Staten Island,10305,NY",40.6183412,-74.0695411
Gage & Tollner,gage-tollner,https://www.nyctourism.com/restaurant-week/gage-tollner,http://images.ctfassets.net/1aemqu6a6t65/1E4moQT4BDjIviky2DRzcD/11b4f2767d5f688516367dfeb4a4c568/gagetollner-manhattan-photo-courtesy--2,https://assets.ctfassets.net/1aemqu6a6t65/2WmH1pnoA8qoEDt16o4MPw/dc56ef2bc68dd65ebf3a34a1c5bd5a1d/UPDATED_-_G_T_RW_Summer_2023_-_Dinner_Menu.pdf,https://www.gageandtollner.com,Restaurants; Downtown Brooklyn; Brooklyn; New York City; Mastercard Offer; Woman Owned; Asian American Owned; American (Traditional); $$$$,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"372 Fulton St.,Brooklyn,11201,NY",40.691317,-73.987861
Fonda - Chelsea,fonda-chelsea,https://www.nyctourism.com/restaurant-week/fonda-chelsea,http://images.ctfassets.net/1aemqu6a6t65/1E4moQT4BDjIviky2DRzcD/11b4f2767d5f688516367dfeb4a4c568/gagetollner-manhattan-photo-courtesy--2,https://assets.ctfassets.net/1aemqu6a6t65/5BsXZlfBvnkRM8FBUcaln1/87dd99134bb5f5fb1d44a651968132b8/2023_Summer_Restaurant_Week_Menu.pdf,https://fondarestaurant.com/chelsea,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; LGBTQ+ Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"189 Ninth Ave.,Manhattan,10011,NY",40.7455599,-74.0023376
City Vineyard,city-vineyard,https://www.nyctourism.com/restaurant-week/city-vineyard,http://images.ctfassets.net/1aemqu6a6t65/420jw9SahtehRjGt2cadF8/4a1adb5fa35a05d22db5759c317e88de/city-vineyard-manhattan-nyc-02_cityvineyard_december_final-72dpi,https://assets.ctfassets.net/1aemqu6a6t65/6PS0AaQFbDYMoynnbHJc9p/2d19f287b0a09728caece15d9a5aa525/PDFsam_merge.pdf,https://cityvineyardnyc.com,Restaurants; Tribeca; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); $$$$; Live Music; Wine; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"Pier 26, 233 West St.,Manhattan,10013,NY",40.7213685,-74.0126904
Sol Mexican Cocina,sol-mexican-cocina,https://www.nyctourism.com/restaurant-week/sol-mexican-cocina,http://images.ctfassets.net/1aemqu6a6t65/7aJXjzTZul96OghFlWXaC5/6107d1ac9db44c5dbe1a79ac9c5fc1c5/Sol-Mexican-Cocina-Manhattan-NYC-Photo-Courtesy-Sol-Mexican-Cocina.jpg,https://assets.ctfassets.net/1aemqu6a6t65/6tIaRRXgjU4iSSAknseDbF/3de7c1b48244885450da41f49b2d0a77/PDFsam_merge.pdf,https://solcocina.com/locations/newyork,Restaurants; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; $$$,Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"220 Fifth Ave.,Manhattan,10001,NY",40.7437206,-73.9884707
Sinigual,sinigual,https://www.nyctourism.com/restaurant-week/sinigual,http://images.ctfassets.net/1aemqu6a6t65/2CqabPCRAtwYJHD4kIEn3C/ae54c3dcd9e47e73c6b42c92de093bf3/rw-to-go_sinigual_1bb746e9-5056-a36f-2343a1ab6ef62bfe-1bb745c85056a36_1bb74738-5056-a36f-237fb3672585ea40,https://assets.ctfassets.net/1aemqu6a6t65/4HdS9Lxmq5Vyp3nDqRAz0Y/f45515d027ebc0318197bb3a48f6f87a/SIN.pdf,https://www.sinigualrestaurants.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; Free WiFi; Outdoor Dining; $$$$,Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"640 Third Ave.,Manhattan,10017,NY",40.7503139,-73.9750476
Club A Steakhouse,club-a-steakhouse,https://www.nyctourism.com/restaurant-week/club-a-steakhouse,http://images.ctfassets.net/1aemqu6a6t65/6WweaXYwmEjn2DvXFr5mlQ/54cff5f4fd9f6e433d07e272cdfc97d5/img_2538,https://assets.ctfassets.net/1aemqu6a6t65/EmNG8O0h3x1D4UxT7SrpJ/b9e0ced75476ade8eb57d8aa026f94c8/CLUB_A_STEAKHOUSE_SUMMER_RESTAURANT_WEEK_MENU_2023.pdf,http://www.clubasteakhouse.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Balcony/Terrace; Member Organization; Private Function Room(s),Dinner_Price_60; Sunday_Dinner_Price_60,"240 E. 58th St.,Manhattan,10022,NY",40.7600574,-73.9655842
Lexington Pizza Parlour,lexington-pizza-parlour,https://www.nyctourism.com/restaurant-week/lexington-pizza-parlour,http://images.ctfassets.net/1aemqu6a6t65/3Wd5h3PXldYyYRX9kPZOmX/808cd9b487ba2e001ae2a2c4fb3e3abc/all-in-nyc_lexington_pizza_parlour,https://assets.ctfassets.net/1aemqu6a6t65/2C5rOViOlB3OXux3vDIhYm/bbcd9362689cd4a8a4bd44fb5b166ec7/Restaurant_Week_Menu_2023.pdf,https://www.lexingtonpizzaparlour.com,Restaurants; East Harlem; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Veteran Owned; Italian; Pizza; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_Price_45,"1590 Lexington Ave.,Manhattan,10029,NY",40.7892879,-73.9487257
Malii Gramercy,malii-gramercy,https://www.nyctourism.com/restaurant-week/malii-gramercy,http://images.ctfassets.net/1aemqu6a6t65/4XsMIgG4UpQZjiwjQ0vlWj/64cd5a289aa3762f92233a035c3cb2f2/malii_gramercy,https://assets.ctfassets.net/1aemqu6a6t65/3xDtMNatvTYgZ3K3cfGRRb/a087035fe8602e43fc56ccf3cf104df2/Malii_Gramercy_RW_Summer_2023__1_.pdf,https://www.maliigramercy.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Asian American Owned; Thai; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"391 Second Ave.,Manhattan,10010,NY",40.7377136,-73.9813386
When in Bangkok,when-in-bangkok,https://www.nyctourism.com/restaurant-week/when-in-bangkok,http://images.ctfassets.net/1aemqu6a6t65/4XsMIgG4UpQZjiwjQ0vlWj/64cd5a289aa3762f92233a035c3cb2f2/malii_gramercy,https://assets.ctfassets.net/1aemqu6a6t65/41YV2JA06c3pqYjj7mPOno/e6abbf7059a1725c008bc287a122e5e4/WIB_RW_Summer_2023.pdf,https://www.wib-nyc.com,Restaurants; Flushing; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Asian American Owned; Thai; $$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"161-16 Northern Blvd.,Queens,11358,NY",40.7622026,-73.8042611
City Winery - Grand Central,city-winery-grand-central,https://www.nyctourism.com/restaurant-week/city-winery-grand-central,http://images.ctfassets.net/1aemqu6a6t65/4XsMIgG4UpQZjiwjQ0vlWj/64cd5a289aa3762f92233a035c3cb2f2/malii_gramercy,https://assets.ctfassets.net/1aemqu6a6t65/3l4aKfqv88GCJKTDp6aFGm/71851f7fa8cc64d32ec0794c18109026/PDFsam_merge.pdf,https://www.citywinery.com/grandcentral,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Wine; $$$,Lunch_Price_30; Sunday_LunchBrunch_Price_30; Dinner_Price_45; Sunday_Dinner_Price_45,"Vanderbilt Hall, Grand Central Terminal, 89 E. 42nd St.,New York,10017,NY",40.7524948,-73.9774474
Momoya Soho,momoya-soho,https://www.nyctourism.com/restaurant-week/momoya-soho,http://images.ctfassets.net/1aemqu6a6t65/37DQFnH9EjWQ6wTQDL9FFY/b3d1abef15418723bdd9879220ded657/Momoya-Soho-Manhattan-NYC-Courtesy-03.jpg,https://assets.ctfassets.net/1aemqu6a6t65/6lV16MnVhQiI0wIqOm2Zs8/3eb0442008a4a79b244c9867f9f7d9dd/Momoya_RW_summer_2023.pdf,https://momoyanyc.com/soho.html,Restaurants; Nolita; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$$$,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"47 Prince St.,Manhattan,10012,NY",40.7235427,-73.9957854
Mae Mae Cafe & Plant Shop,mae-mae-cafe-and-plant-shop,https://www.nyctourism.com/restaurant-week/mae-mae-cafe-and-plant-shop,http://images.ctfassets.net/1aemqu6a6t65/1WBA01RmqXn2NJgXw1zYZI/96e2c892fcd923030dd24c8958eebe6a/Mae-Mae-Cafe-Plant-Shop-Bronx-NYC-Photo-Courtesy-Mae-Mae-Cafe-Plant-Shop-Great-Performances.jpg,,https://www.maemaecafe.com,Restaurants; Mott Haven; The Bronx; New York City; Wheelchair Accessible; Woman Owned; Eclectic; Bars/Cocktails; $$; Vegan; Shopping,Lunch_Price_30,"2417 Third Ave.,Bronx,10451,NY",40.8087961,-73.9307007
Panda Harlem,panda-harlem,https://www.nyctourism.com/restaurant-week/panda-harlem,http://images.ctfassets.net/1aemqu6a6t65/1WBA01RmqXn2NJgXw1zYZI/96e2c892fcd923030dd24c8958eebe6a/Mae-Mae-Cafe-Plant-Shop-Bronx-NYC-Photo-Courtesy-Mae-Mae-Cafe-Plant-Shop-Great-Performances.jpg,,https://www.pandaharlem.com,Restaurants; Harlem; Manhattan; New York City; Wheelchair Accessible; Chinese; $$$$; Bars/Cocktails,Dinner_Price_45,"2331 Twelfth Ave.,Manhattan,10027,NY",40.8200015,-73.958588
Mas Tortilla,mas-tortilla,https://www.nyctourism.com/restaurant-week/mas-tortilla,http://images.ctfassets.net/1aemqu6a6t65/1WBA01RmqXn2NJgXw1zYZI/96e2c892fcd923030dd24c8958eebe6a/Mae-Mae-Cafe-Plant-Shop-Bronx-NYC-Photo-Courtesy-Mae-Mae-Cafe-Plant-Shop-Great-Performances.jpg,https://assets.ctfassets.net/1aemqu6a6t65/5PRLcUnxrtqB2GsmTtxdpU/931c998fea23f896528bbc851a7df960/MAS_TORTILLA_NYC_RESTAURANT_WEEK_23__1_.pdf,https://mastortilla.com,Restaurants; Forest Hills; Queens; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Latino Owned; Mexican; Vegetarian Options; Gluten-Free; $$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"113-27B Queens Blvd.,Queens,11375,NY",40.7175843,-73.8348158
Maiella,maiella,https://www.nyctourism.com/restaurant-week/maiella,http://images.ctfassets.net/1aemqu6a6t65/2AnA2nKnF2YKK4vNlCYqqh/9df539ca81e3bdb19c458097f1c8fd8a/maiella-long-island-city-queens-nyc-sgm-photography-3,,https://www.maiellalic.com,Restaurants; Long Island City; Queens; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; Gluten-Free; $$$$; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_Price_45,"4610 Center Blvd.,Queens,11109,NY",40.74729,-73.9568372
Lindens,lindens,https://www.nyctourism.com/restaurant-week/lindens,http://images.ctfassets.net/1aemqu6a6t65/5h0LLg5FATbU5eIvbdYZOq/1770daa106bc81e0eabf4c64918792bb/lindens-soho-manhattan-nyc-courtesy-3,,https://www.lindensnyc.com,Restaurants; Soho; Manhattan; New York City; Wheelchair Accessible; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_45,"Arlo SoHo, 2 Renwick St.,Manhattan,10013,NY",40.7244595,-74.008447
American Brass,american-brass,https://www.nyctourism.com/restaurant-week/american-brass,http://images.ctfassets.net/1aemqu6a6t65/1ZfrTarZK08ZNXRz7ihpAu/2b2844e7e970177427ec83f4adfa3242/american-brass-long-island-city-queens-courtesy-sgm-photography,,https://www.americanbrasslic.com,Restaurants; Long Island City; Queens; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Gluten-Free; $$$$,Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"2-01 50th Ave.,Queens,11109,NY",40.7439708,-73.958493
M. Wells,m-wells-steakhouse-long-island-city,https://www.nyctourism.com/restaurant-week/m-wells-steakhouse-long-island-city,http://images.ctfassets.net/1aemqu6a6t65/3FlVy5aWvAy5hUWltP63MB/270e577bc457a99a04b4cb81da8d9547/rw-to-go_m-wells_1875f31c-5056-a36f-232f7b0d162ca629-1875f2135056a36_1875f375-5056-a36f-23a7776fa7adf6c3,,https://www.magasinwells.com,Restaurants; Long Island City; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Eclectic; Vegetarian Options; $$$$; Gift Cards Available; Outdoor Dining,Dinner_Price_60,"43-15 Crescent St.,Long Island City,11101,NY",40.7483767,-73.94234589999999
Laduree,laduree,https://www.nyctourism.com/restaurant-week/laduree,http://images.ctfassets.net/1aemqu6a6t65/4HdVlPfY2DiHni1q5szgJj/f623b038bd4ea74f1147f61633b6ed5a/laduree-soho-manhattan-nyc-valerie-ohm-dsc_0552_2ea38543-d5d5-4ebd-a7060617c0b8bc95_8858ea86-ed4b-4e2c-8b924918e8db17e5,,https://www.laduree.us,Restaurants; Soho; Manhattan; New York City; Wheelchair Accessible; French; Vegetarian Options; Gluten-Free; $$$; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Lunch_Price_30,"398 West Broadway,Manhattan,10012,NY",40.7243143,-74.0025064
Mareluna - Flatiron,mareluna-flatiron,https://www.nyctourism.com/restaurant-week/mareluna-flatiron,http://images.ctfassets.net/1aemqu6a6t65/2Pem1RY63EyU87jk3R1vxf/55d9182004ced10e4acaec86e1ef9f86/Cacio-Y-Pepe-Mareluna-Flatiron-Manhattan-NYC-Photo-Courtesy-Mareluna.jpg,,https://www.marelunanyc.com,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$$,Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"46 W. 22nd St.,Manhattan,10010,NY",40.7417031,-73.9924493
Tong,tong,https://www.nyctourism.com/restaurant-week/tong,http://images.ctfassets.net/1aemqu6a6t65/2Pem1RY63EyU87jk3R1vxf/55d9182004ced10e4acaec86e1ef9f86/Cacio-Y-Pepe-Mareluna-Flatiron-Manhattan-NYC-Photo-Courtesy-Mareluna.jpg,,https://tongbrooklyn.com,Restaurants; Bushwick; Brooklyn; New York City; Mastercard Offer; LGBTQ+ Owned; Woman Owned; Asian American Owned; Thai; Vegetarian Options; Gluten-Free; $$$,Lunch_Price_30,"321 Starr St.,Brooklyn,11237,NY",40.7081079,-73.9202688
Serra by Birreria,serra-by-birreria,https://www.nyctourism.com/restaurant-week/serra-by-birreria,http://images.ctfassets.net/1aemqu6a6t65/2GpNe2uSk1xjeWdlmqJg7l/f0f7632b305d77bea5c018d1bf5ee577/serra-alpina-birreria-flatiron-manhattan-nyc-eataly,https://assets.ctfassets.net/1aemqu6a6t65/3zNbHfOQjA8TLQLUDJMyTB/a88400fc541e75bf5975080ff200e558/ENY_Serra-NYCRW2023_Lunch_and_Dinner__2_.pdf,https://www.eataly.com/us_en/stores/nyc-flatiron/nyc-restaurants,Restaurants; Flatiron District; Manhattan; New York City; Wheelchair Accessible; Italian; $$$; Breweries & Beer Gardens; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"Eataly NYC Flatiron, 200 Fifth Ave.,Manhattan,10010,NY",40.742045,-73.9900845
Harta,harta,https://www.nyctourism.com/restaurant-week/harta,http://images.ctfassets.net/1aemqu6a6t65/4koiGdvtgeMtV0vMLaNGG/0520e9b6fbd4a223cc98e7cc98eb0bbe/harta-garment-district-manhattan-nyc-courtesy-05,https://assets.ctfassets.net/1aemqu6a6t65/2Ri2Ij4bsQeXUOAKRTYZzy/3ddf135bc8bc4d02deb7c3612ea23c6e/Harta_Restaurant_Week_Menu_Summer_2023_7.11.23.pdf,https://www.hartanyc.com,Restaurants; Garment District; Manhattan; New York City; Wheelchair Accessible; American (New); Vegetarian Options; Vegan Options; $$$$,Lunch_Price_45; Dinner_Price_60,"30 W. 39th St.,Manhattan,10018,NY",40.7520979,-73.9838551
Gaudir,gaudir,https://www.nyctourism.com/restaurant-week/gaudir,http://images.ctfassets.net/1aemqu6a6t65/1upTMLs2BjG9b8MiieW5zB/ad30be8e3637cd65091a0ddccdb1a137/gaudir-east-harlem-manhattan-nyc-courtesy-0009,,https://www.gaudir-spanish-tapas.com,Restaurants; East Harlem; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Spanish; Vegetarian Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_60,"251 E. 110th St.,Manhattan,10029,NY",40.7934982,-73.9410433
Au Jus - Harlem,au-jus-harlem,https://www.nyctourism.com/restaurant-week/au-jus-harlem,http://images.ctfassets.net/1aemqu6a6t65/54CrCBDdQ80xeTfOGv75d6/b3798315b489af4e10d59e20d677f1c1/all-in-nyc_au_jus_harlem,,,Restaurants; East Harlem; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Barbecue; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"1569 Lexington Ave.,Manhattan,10029,NY",40.7885806,-73.9486339
Havana Central,havana-central-times-square,https://www.nyctourism.com/restaurant-week/havana-central-times-square,http://images.ctfassets.net/1aemqu6a6t65/6f8nBCvpL6XMawy90GGNi5/7d5d2d4709eea6bc02db6f80240894e7/havana_central-manhattan-nyc-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/11K6TclRRmZA0FJfx5i8RG/03bb69a6696a3afdd45c745628364367/PDFsam_merge.pdf,https://havanacentral.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Cuban; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Organic; Internet; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45,"151 W. 46th St.,Manhattan,10036,NY",40.7583422,-73.9841102
